image_file,image_id,image_size,class,embedding_file,embedding_method,embedding_dimension,time_delay,ordinal_pattern,ordinal_probability
./img/128/corduroy/00238.png,238,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00238.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25033573 0.12843365 0.12928824 0.13533146 0.1362471  0.22036381]
./img/128/corduroy/00239.png,239,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00239.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23995849 0.13331706 0.13301184 0.13740691 0.13704065 0.21926505]
./img/128/corduroy/00240.png,240,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00240.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21200098 0.1465633  0.14686851 0.14924918 0.14949335 0.19582469]
./img/128/corduroy/00241.png,241,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00241.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25314369 0.12812843 0.1259309  0.13557563 0.13331706 0.22390429]
./img/128/corduroy/00242.png,242,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00242.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25796606 0.1259309  0.12446588 0.13856672 0.1371017  0.21596875]
./img/128/corduroy/00243.png,243,"(128, 128)",corduroy,./emb/128/hilbert\corduroy\00243.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20815529 0.15004273 0.14631913 0.14869979 0.14497619 0.20180686]
./img/128/cotton/00244.png,244,"(128, 128)",cotton,./emb/128/hilbert\cotton\00244.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28793798 0.11372238 0.11280674 0.13374435 0.13276767 0.21902088]
./img/128/cotton/00245.png,245,"(128, 128)",cotton,./emb/128/hilbert\cotton\00245.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28091808 0.1147601  0.11329508 0.13130265 0.12983763 0.22988646]
./img/128/cotton/00246.png,246,"(128, 128)",cotton,./emb/128/hilbert\cotton\00246.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2659016  0.11982664 0.12214626 0.12794531 0.13026492 0.23391527]
./img/128/cotton/00247.png,247,"(128, 128)",cotton,./emb/128/hilbert\cotton\00247.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25369308 0.1292272  0.12702967 0.13575876 0.13362227 0.22066903]
./img/128/cotton/00248.png,248,"(128, 128)",cotton,./emb/128/hilbert\cotton\00248.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2472836  0.13215725 0.13063118 0.13136369 0.12983763 0.22872665]
./img/128/cotton/00249.png,249,"(128, 128)",cotton,./emb/128/hilbert\cotton\00249.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2275058  0.13874985 0.14106947 0.13881089 0.14113051 0.21273349]
./img/128/cotton/00250.png,250,"(128, 128)",cotton,./emb/128/hilbert\cotton\00250.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27939202 0.11799536 0.11854474 0.12831156 0.12892199 0.22683433]
./img/128/cotton/00251.png,251,"(128, 128)",cotton,./emb/128/hilbert\cotton\00251.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28787694 0.11463802 0.11225736 0.14027591 0.13795629 0.20699548]
./img/128/cotton/00252.png,252,"(128, 128)",cotton,./emb/128/hilbert\cotton\00252.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26223904 0.12257356 0.12330607 0.13154682 0.13221829 0.22811623]
./img/128/cotton/00253.png,253,"(128, 128)",cotton,./emb/128/hilbert\cotton\00253.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24178977 0.13392748 0.13124161 0.13447686 0.13185203 0.22671225]
./img/128/cotton/00254.png,254,"(128, 128)",cotton,./emb/128/hilbert\cotton\00254.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25198388 0.12696862 0.12727384 0.13343914 0.1338054  0.22652912]
./img/128/cotton/00255.png,255,"(128, 128)",cotton,./emb/128/hilbert\cotton\00255.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23354902 0.13691857 0.13392748 0.13887193 0.1358198  0.2209132 ]
./img/128/cotton/00256.png,256,"(128, 128)",cotton,./emb/128/hilbert\cotton\00256.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23525821 0.13563667 0.13508729 0.13856672 0.13801734 0.21743377]
./img/128/cotton/00257.png,257,"(128, 128)",cotton,./emb/128/hilbert\cotton\00257.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23861555 0.13374435 0.1325235  0.13636919 0.13514833 0.22359907]
./img/128/cotton/00258.png,258,"(128, 128)",cotton,./emb/128/hilbert\cotton\00258.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22872665 0.13838359 0.13978757 0.13917715 0.14064217 0.21328287]
./img/128/cotton/00259.png,259,"(128, 128)",cotton,./emb/128/hilbert\cotton\00259.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23940911 0.13649127 0.13502625 0.13343914 0.13191308 0.22372116]
./img/128/cotton/00260.png,260,"(128, 128)",cotton,./emb/128/hilbert\cotton\00260.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24758882 0.1300818  0.12983763 0.13490416 0.13472104 0.22286656]
./img/128/cotton/00261.png,261,"(128, 128)",cotton,./emb/128/hilbert\cotton\00261.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23342693 0.13826151 0.13685753 0.13899402 0.13759004 0.21486998]
./img/128/cotton/00262.png,262,"(128, 128)",cotton,./emb/128/hilbert\cotton\00262.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23470883 0.1366744  0.13417165 0.14003174 0.137529   0.21688439]
./img/128/cotton/00263.png,263,"(128, 128)",cotton,./emb/128/hilbert\cotton\00263.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23953119 0.13331706 0.13130265 0.13820046 0.13618606 0.22146258]
./img/128/cotton/00264.png,264,"(128, 128)",cotton,./emb/128/hilbert\cotton\00264.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22073007 0.13917715 0.14290074 0.14015383 0.14387743 0.21316079]
./img/128/cotton/00265.png,265,"(128, 128)",cotton,./emb/128/hilbert\cotton\00265.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23171774 0.13557563 0.13899402 0.13960444 0.14308387 0.21102429]
./img/128/cotton/00266.png,266,"(128, 128)",cotton,./emb/128/hilbert\cotton\00266.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22671225 0.13820046 0.13789525 0.13844463 0.13813942 0.22060798]
./img/128/cotton/00267.png,267,"(128, 128)",cotton,./emb/128/hilbert\cotton\00267.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21053595 0.14576975 0.14711268 0.14778415 0.14906605 0.19973141]
./img/128/cotton/00268.png,268,"(128, 128)",cotton,./emb/128/hilbert\cotton\00268.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23446466 0.1366744  0.1353925  0.14167989 0.140398   0.21139055]
./img/128/cotton/00269.png,269,"(128, 128)",cotton,./emb/128/hilbert\cotton\00269.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23312172 0.13618606 0.13679648 0.13887193 0.13948236 0.21554145]
./img/128/cotton/00270.png,270,"(128, 128)",cotton,./emb/128/hilbert\cotton\00270.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22170675 0.14009278 0.14393847 0.13874985 0.14253449 0.21297766]
./img/128/cotton/00271.png,271,"(128, 128)",cotton,./emb/128/hilbert\cotton\00271.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22677329 0.14210719 0.13826151 0.14522036 0.14143572 0.20620193]
./img/128/cotton/00272.png,272,"(128, 128)",cotton,./emb/128/hilbert\cotton\00272.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23550238 0.13374435 0.13606397 0.13990966 0.14222928 0.21255036]
./img/128/cotton/00273.png,273,"(128, 128)",cotton,./emb/128/hilbert\cotton\00273.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20528629 0.15150775 0.14967647 0.14711268 0.14522036 0.20119644]
./img/128/cotton/00274.png,274,"(128, 128)",cotton,./emb/128/hilbert\cotton\00274.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21798315 0.14515932 0.14125259 0.1474179  0.14345013 0.20473691]
./img/128/cotton/00275.png,275,"(128, 128)",cotton,./emb/128/hilbert\cotton\00275.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22127945 0.14167989 0.14058113 0.14332804 0.14229032 0.21084117]
./img/128/cotton/00276.png,276,"(128, 128)",cotton,./emb/128/hilbert\cotton\00276.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20217312 0.1544378  0.14876084 0.15596386 0.15022586 0.18843853]
./img/128/cotton/00277.png,277,"(128, 128)",cotton,./emb/128/hilbert\cotton\00277.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21712856 0.14644122 0.14192406 0.14607496 0.14155781 0.2068734 ]
./img/128/cotton/00278.png,278,"(128, 128)",cotton,./emb/128/hilbert\cotton\00278.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22659016 0.14021487 0.14094738 0.14167989 0.14247345 0.20809425]
./img/128/cotton/00279.png,279,"(128, 128)",cotton,./emb/128/hilbert\cotton\00279.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20949823 0.14961543 0.1469906  0.14894396 0.14625809 0.19869369]
./img/128/cotton/00280.png,280,"(128, 128)",cotton,./emb/128/hilbert\cotton\00280.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22311073 0.14320596 0.14259553 0.14644122 0.14583079 0.19881577]
./img/128/cotton/00281.png,281,"(128, 128)",cotton,./emb/128/hilbert\cotton\00281.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22500305 0.13856672 0.13813942 0.14717373 0.14668539 0.20443169]
./img/128/cotton/00282.png,282,"(128, 128)",cotton,./emb/128/hilbert\cotton\00282.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19692345 0.15303382 0.15413258 0.15382737 0.15492614 0.18715664]
./img/128/cotton/00283.png,283,"(128, 128)",cotton,./emb/128/hilbert\cotton\00283.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20821634 0.14912709 0.14998169 0.15010377 0.15095837 0.19161275]
./img/128/cotton/00284.png,284,"(128, 128)",cotton,./emb/128/hilbert\cotton\00284.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21914296 0.1408253  0.14357221 0.14601392 0.14876084 0.20168478]
./img/128/cotton/00285.png,285,"(128, 128)",cotton,./emb/128/hilbert\cotton\00285.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19503113 0.15742889 0.15462093 0.16151874 0.15864974 0.17275058]
./img/128/cotton/00286.png,286,"(128, 128)",cotton,./emb/128/hilbert\cotton\00286.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21316079 0.1457087  0.14509828 0.14931022 0.14863875 0.19808326]
./img/128/cotton/00287.png,287,"(128, 128)",cotton,./emb/128/hilbert\cotton\00287.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22445367 0.1399707  0.14302283 0.14619705 0.14918813 0.19716762]
./img/128/cotton/00288.png,288,"(128, 128)",cotton,./emb/128/hilbert\cotton\00288.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20089122 0.15468197 0.14912709 0.15669637 0.15120254 0.18740081]
./img/128/cotton/00289.png,289,"(128, 128)",cotton,./emb/128/hilbert\cotton\00289.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22262239 0.14381638 0.143267   0.15254548 0.15193505 0.1858137 ]
./img/128/cotton/00290.png,290,"(128, 128)",cotton,./emb/128/hilbert\cotton\00290.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21938713 0.14552558 0.14143572 0.1498596  0.14583079 0.19796118]
./img/128/cotton/00291.png,291,"(128, 128)",cotton,./emb/128/hilbert\cotton\00291.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18361616 0.16359419 0.16249542 0.15913808 0.15797827 0.17317788]
./img/128/cotton/00292.png,292,"(128, 128)",cotton,./emb/128/hilbert\cotton\00292.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20290563 0.15541448 0.15718471 0.15437675 0.15614699 0.17397143]
./img/128/cotton/00293.png,293,"(128, 128)",cotton,./emb/128/hilbert\cotton\00293.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21255036 0.14625809 0.14772311 0.14924918 0.1507142  0.19350507]
./img/128/cotton/00294.png,294,"(128, 128)",cotton,./emb/128/hilbert\cotton\00294.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17262849 0.16963741 0.16945428 0.16689049 0.16670736 0.15468197]
./img/128/cotton/00295.png,295,"(128, 128)",cotton,./emb/128/hilbert\cotton\00295.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21071908 0.14949335 0.14998169 0.15138567 0.15187401 0.18654621]
./img/128/cotton/00296.png,296,"(128, 128)",cotton,./emb/128/hilbert\cotton\00296.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22317177 0.14406055 0.14638017 0.14845562 0.15077524 0.18715664]
./img/128/cotton/00297.png,297,"(128, 128)",cotton,./emb/128/hilbert\cotton\00297.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17342205 0.16426566 0.16835551 0.16273959 0.16682945 0.16438774]
./img/128/cotton/00298.png,298,"(128, 128)",cotton,./emb/128/hilbert\cotton\00298.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23806617 0.1391161  0.13533146 0.1531559  0.14931022 0.18502014]
./img/128/cotton/00299.png,299,"(128, 128)",cotton,./emb/128/hilbert\cotton\00299.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23489195 0.13673544 0.13948236 0.14522036 0.14796728 0.1957026 ]
./img/128/cotton/00300.png,300,"(128, 128)",cotton,./emb/128/hilbert\cotton\00300.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18520327 0.16304481 0.15993163 0.16353315 0.16041997 0.16786717]
./img/128/cotton/00301.png,301,"(128, 128)",cotton,./emb/128/hilbert\cotton\00301.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19881577 0.15700159 0.15883287 0.16133561 0.16316689 0.16084727]
./img/128/cotton/00302.png,302,"(128, 128)",cotton,./emb/128/hilbert\cotton\00302.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21468685 0.14747894 0.14668539 0.15437675 0.15364424 0.18312782]
./img/128/cotton/00303.png,303,"(128, 128)",cotton,./emb/128/hilbert\cotton\00303.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17317788 0.16841655 0.16658528 0.16853864 0.16670736 0.15657429]
./img/128/cotton/00304.png,304,"(128, 128)",cotton,./emb/128/hilbert\cotton\00304.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21841045 0.14845562 0.14723477 0.15736784 0.15608595 0.17244537]
./img/128/cotton/00305.png,305,"(128, 128)",cotton,./emb/128/hilbert\cotton\00305.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23397632 0.1428397  0.14302283 0.15468197 0.15492614 0.17055305]
./img/128/cotton/00306.png,306,"(128, 128)",cotton,./emb/128/hilbert\cotton\00306.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18776706 0.16090831 0.16212917 0.16585277 0.16713466 0.15620803]
./img/128/cotton/00307.png,307,"(128, 128)",cotton,./emb/128/hilbert\cotton\00307.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23812721 0.14564766 0.14479307 0.1527286  0.15193505 0.1667684 ]
./img/128/cotton/00308.png,308,"(128, 128)",cotton,./emb/128/hilbert\cotton\00308.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23544134 0.140398   0.13905506 0.15248443 0.1511415  0.18147967]
./img/128/cotton/00309.png,309,"(128, 128)",cotton,./emb/128/hilbert\cotton\00309.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19826639 0.15785618 0.15767306 0.15877182 0.15864974 0.16878281]
./img/128/cotton/00310.png,310,"(128, 128)",cotton,./emb/128/hilbert\cotton\00310.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21377121 0.15828348 0.16066414 0.15669637 0.15913808 0.15144671]
./img/128/cotton/00311.png,311,"(128, 128)",cotton,./emb/128/hilbert\cotton\00311.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21523623 0.14949335 0.14888292 0.15596386 0.15541448 0.17500916]
./img/128/cotton/00312.png,312,"(128, 128)",cotton,./emb/128/hilbert\cotton\00312.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18636308 0.16585277 0.16322793 0.16078623 0.1581614  0.16560859]
./img/128/cotton/00313.png,313,"(128, 128)",cotton,./emb/128/hilbert\cotton\00313.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2283604  0.15254548 0.14906605 0.15938225 0.15584178 0.15480405]
./img/128/cotton/00314.png,314,"(128, 128)",cotton,./emb/128/hilbert\cotton\00314.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.37510682 0.1296545  0.13441582 0.14564766 0.15040899 0.06476621]
./img/128/cotton/00315.png,315,"(128, 128)",cotton,./emb/128/hilbert\cotton\00315.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19973141 0.15413258 0.15767306 0.15950433 0.16310585 0.16585277]
./img/128/cotton/00316.png,316,"(128, 128)",cotton,./emb/128/hilbert\cotton\00316.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.3732145  0.13234037 0.13722378 0.14601392 0.15089733 0.0603101 ]
./img/128/cotton/00317.png,317,"(128, 128)",cotton,./emb/128/hilbert\cotton\00317.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23666219 0.14607496 0.1465633  0.1548651  0.15541448 0.16041997]
./img/128/cotton/00318.png,318,"(128, 128)",cotton,./emb/128/hilbert\cotton\00318.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19954828 0.1577341  0.15950433 0.15785618 0.15956538 0.16579172]
./img/128/cotton/00319.png,319,"(128, 128)",cotton,./emb/128/hilbert\cotton\00319.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.37706019 0.13276767 0.13343914 0.14815041 0.14888292 0.05969967]
./img/128/cotton/00320.png,320,"(128, 128)",cotton,./emb/128/hilbert\cotton\00320.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21895983 0.14931022 0.15175192 0.15309486 0.15553656 0.1713466 ]
./img/128/cotton/00321.png,321,"(128, 128)",cotton,./emb/128/hilbert\cotton\00321.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20894885 0.15657429 0.15285069 0.16157978 0.15779514 0.16225125]
./img/128/cotton/00322.png,322,"(128, 128)",cotton,./emb/128/hilbert\cotton\00322.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.37986815 0.13111952 0.13362227 0.1465633  0.14912709 0.05969967]
./img/128/cotton/00323.png,323,"(128, 128)",cotton,./emb/128/hilbert\cotton\00323.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.38176047 0.12971554 0.13813942 0.143267   0.15169088 0.05542669]
./img/128/cotton/00324.png,324,"(128, 128)",cotton,./emb/128/hilbert\cotton\00324.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29746063 0.14222928 0.14009278 0.15840557 0.15626908 0.10554267]
./img/128/cracker/00325.png,325,"(128, 128)",cracker,./emb/128/hilbert\cracker\00325.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2926993  0.11067025 0.11286778 0.12153583 0.12373337 0.23849347]
./img/128/cracker/00326.png,326,"(128, 128)",cracker,./emb/128/hilbert\cracker\00326.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2902576  0.11005982 0.10957148 0.12397754 0.1234892  0.24264437]
./img/128/cracker/00327.png,327,"(128, 128)",cracker,./emb/128/hilbert\cracker\00327.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28470272 0.11567574 0.1127457  0.12019289 0.11726285 0.2494201 ]
./img/128/cracker/00328.png,328,"(128, 128)",cracker,./emb/128/hilbert\cracker\00328.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25381516 0.1255036  0.12495422 0.13429374 0.13374435 0.22768893]
./img/128/cracker/00329.png,329,"(128, 128)",cracker,./emb/128/hilbert\cracker\00329.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25070199 0.13081431 0.12831156 0.13362227 0.13111952 0.22543035]
./img/128/cracker/00330.png,330,"(128, 128)",cracker,./emb/128/hilbert\cracker\00330.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25766085 0.12800635 0.12745696 0.13264559 0.13215725 0.22207301]
./img/128/cracker/00331.png,331,"(128, 128)",cracker,./emb/128/hilbert\cracker\00331.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2948358  0.11012086 0.11060921 0.12184105 0.12232939 0.2402637 ]
./img/128/cracker/00332.png,332,"(128, 128)",cracker,./emb/128/hilbert\cracker\00332.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29227201 0.11268465 0.11378342 0.12000977 0.12104749 0.24020266]
./img/128/cracker/00333.png,333,"(128, 128)",cracker,./emb/128/hilbert\cracker\00333.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29947503 0.11024295 0.11286778 0.11842266 0.12104749 0.23794408]
./img/128/cracker/00334.png,334,"(128, 128)",cracker,./emb/128/hilbert\cracker\00334.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25375412 0.1296545  0.1263582  0.13508729 0.13179099 0.2233549 ]
./img/128/cracker/00335.png,335,"(128, 128)",cracker,./emb/128/hilbert\cracker\00335.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25827127 0.12806739 0.12403858 0.13386644 0.12983763 0.22591869]
./img/128/cracker/00336.png,336,"(128, 128)",cracker,./emb/128/hilbert\cracker\00336.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25277744 0.12764009 0.12953241 0.12709071 0.12898303 0.23397632]
./img/128/cracker/00337.png,337,"(128, 128)",cracker,./emb/128/hilbert\cracker\00337.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23483091 0.13673544 0.13527042 0.14155781 0.14003174 0.21157368]
./img/128/cracker/00338.png,338,"(128, 128)",cracker,./emb/128/hilbert\cracker\00338.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2262239  0.14399951 0.14052008 0.13966549 0.13612502 0.213466  ]
./img/128/cracker/00339.png,339,"(128, 128)",cracker,./emb/128/hilbert\cracker\00339.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24172873 0.13356123 0.13038701 0.14247345 0.13923819 0.2126114 ]
./img/128/cracker/00340.png,340,"(128, 128)",cracker,./emb/128/hilbert\cracker\00340.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24990844 0.12959346 0.1296545  0.13227933 0.13234037 0.2262239 ]
./img/128/cracker/00341.png,341,"(128, 128)",cracker,./emb/128/hilbert\cracker\00341.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25131242 0.12843365 0.12995971 0.13203516 0.13356123 0.22469784]
./img/128/cracker/00342.png,342,"(128, 128)",cracker,./emb/128/hilbert\cracker\00342.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25692834 0.12641924 0.12641924 0.13044805 0.13038701 0.22939812]
./img/128/cracker/00343.png,343,"(128, 128)",cracker,./emb/128/hilbert\cracker\00343.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2143206  0.14760103 0.1436943  0.14967647 0.14576975 0.19893786]
./img/128/cracker/00344.png,344,"(128, 128)",cracker,./emb/128/hilbert\cracker\00344.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21700647 0.14308387 0.14229032 0.14821145 0.1474179  0.20198999]
./img/128/cracker/00345.png,345,"(128, 128)",cracker,./emb/128/hilbert\cracker\00345.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22671225 0.14363326 0.1391161  0.14564766 0.14106947 0.20382127]
./img/128/cracker/00346.png,346,"(128, 128)",cracker,./emb/128/hilbert\cracker\00346.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21798315 0.14442681 0.14253449 0.14924918 0.14729581 0.19851056]
./img/128/cracker/00347.png,347,"(128, 128)",cracker,./emb/128/hilbert\cracker\00347.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22286656 0.14094738 0.14021487 0.14399951 0.143267   0.20870468]
./img/128/cracker/00348.png,348,"(128, 128)",cracker,./emb/128/hilbert\cracker\00348.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22536931 0.14332804 0.14277866 0.14149676 0.14088634 0.20614089]
./img/128/cracker/00349.png,349,"(128, 128)",cracker,./emb/128/hilbert\cracker\00349.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21755585 0.14265657 0.14180198 0.1474179  0.14650226 0.20406544]
./img/128/cracker/00350.png,350,"(128, 128)",cracker,./emb/128/hilbert\cracker\00350.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21987547 0.146136   0.14186302 0.14992064 0.14558662 0.19661824]
./img/128/cracker/00351.png,351,"(128, 128)",cracker,./emb/128/hilbert\cracker\00351.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22036381 0.14235136 0.14222928 0.14222928 0.14204615 0.21078012]
./img/128/cracker/00352.png,352,"(128, 128)",cracker,./emb/128/hilbert\cracker\00352.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21596875 0.14558662 0.14705164 0.14808937 0.14955439 0.19374924]
./img/128/cracker/00353.png,353,"(128, 128)",cracker,./emb/128/hilbert\cracker\00353.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21273349 0.14595288 0.14729581 0.14546453 0.14674643 0.20180686]
./img/128/cracker/00354.png,354,"(128, 128)",cracker,./emb/128/hilbert\cracker\00354.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21474789 0.14668539 0.14424368 0.14674643 0.14424368 0.20333293]
./img/128/cracker/00355.png,355,"(128, 128)",cracker,./emb/128/hilbert\cracker\00355.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20925406 0.14778415 0.14900501 0.14937126 0.15065316 0.19393236]
./img/128/cracker/00356.png,356,"(128, 128)",cracker,./emb/128/hilbert\cracker\00356.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21792211 0.14302283 0.14143572 0.1494323  0.14790624 0.2002808 ]
./img/128/cracker/00357.png,357,"(128, 128)",cracker,./emb/128/hilbert\cracker\00357.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21712856 0.14473202 0.14442681 0.14497619 0.14467098 0.20406544]
./img/128/cracker/00358.png,358,"(128, 128)",cracker,./emb/128/hilbert\cracker\00358.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21822732 0.14338909 0.14363326 0.14882188 0.14900501 0.19692345]
./img/128/cracker/00359.png,359,"(128, 128)",cracker,./emb/128/hilbert\cracker\00359.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21340496 0.14705164 0.14546453 0.14894396 0.14729581 0.19783909]
./img/128/cracker/00360.png,360,"(128, 128)",cracker,./emb/128/hilbert\cracker\00360.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22524722 0.14192406 0.13948236 0.14723477 0.14485411 0.20125748]
./img/128/cracker/00361.png,361,"(128, 128)",cracker,./emb/128/hilbert\cracker\00361.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20669027 0.14888292 0.14876084 0.14918813 0.14912709 0.19735075]
./img/128/cracker/00362.png,362,"(128, 128)",cracker,./emb/128/hilbert\cracker\00362.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21132951 0.14918813 0.14558662 0.1502869  0.14668539 0.19692345]
./img/128/cracker/00363.png,363,"(128, 128)",cracker,./emb/128/hilbert\cracker\00363.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21639604 0.14583079 0.14497619 0.14631913 0.14546453 0.20101331]
